cyclist_id,team_id,season,cyclist_status,start_date,stop_date
17395,886,2015,rider,2015-01-01,2015-12-31
17395,886,2014,rider,2014-01-01,2014-12-31
17395,886,2013,rider,2013-01-01,2013-12-31
17396,886,2017,rider,2017-01-01,2017-12-31
17396,886,2016,rider,2016-01-01,2016-12-31
17396,886,2015,rider,2015-01-01,2015-12-31
17397,886,2017,rider,2017-01-01,2017-12-31
17397,886,2016,rider,2016-01-01,2016-12-31
17398,886,2016,rider,2016-01-01,2016-12-31
17398,886,2015,rider,2015-01-01,2015-12-31
17399,886,2016,rider,2016-01-01,2016-12-31
17399,886,2015,rider,2015-01-01,2015-12-31
17399,6940,2014,rider,2014-01-01,2014-12-31
17400,886,2013,rider,2013-01-01,2013-12-31
17400,886,2012,rider,2012-01-01,2012-12-31
17400,886,2011,rider,2011-01-01,2011-12-31
17400,4670,2010,rider,2010-01-01,2010-12-31
17400,4670,2009,rider,2009-01-01,2009-12-31
17400,4670,2008,rider,2008-01-01,2008-12-31
17401,886,2013,rider,2013-01-01,2013-12-31
17401,886,2012,rider,2012-01-01,2012-12-31
17402,886,2013,rider,2013-01-01,2013-12-31
17402,886,2012,rider,2012-01-01,2012-12-31
17402,4667,2011,rider,2011-01-01,2011-12-31
17402,4670,2010,rider,2010-01-01,2010-12-31
17402,4670,2009,rider,2009-01-01,2009-12-31
17402,4670,2008,rider,2008-01-01,2008-12-31
17403,886,2012,rider,2012-01-01,2012-12-31
17404,886,2011,rider,2011-01-01,2011-12-31
17405,890,2007,rider,2007-01-01,2007-07-31
17405,891,2006,rider,2006-01-01,2006-12-31
17405,892,2005,rider,2005-06-07,2005-12-31
17406,891,2006,rider,2006-01-01,2006-12-31
17406,4848,2005,rider,2005-01-01,2005-12-31
17406,3416,2004,rider,2004-01-01,2004-12-31
17406,3416,2003,rider,2003-01-01,2003-12-31
17407,891,2006,rider,2006-01-01,2006-12-31
17407,892,2005,rider,2005-01-01,2005-12-31
17408,891,2006,rider,2006-01-01,2006-12-31
17408,892,2005,rider,2005-01-01,2005-12-31
17408,893,2004,rider,2004-01-01,2004-12-31
17408,895,2003,rider,2003-01-01,2003-12-31
17408,895,2002,rider,2002-01-01,2002-12-31
17409,891,2006,trainee,2006-08-01,2006-12-31
17409,4905,2005,rider,2005-01-01,2005-12-31
17409,4906,2004,rider,2004-01-01,2004-12-31
17409,4907,2003,rider,2003-01-01,2003-12-31
17410,892,2005,rider,2005-01-01,2005-12-31
17410,893,2004,rider,2004-01-01,2004-12-31
17411,892,2005,rider,2005-06-07,2005-12-31
17411,893,2004,rider,2004-01-01,2004-12-31
17412,892,2005,rider,2005-01-01,2005-12-31
17412,893,2004,rider,2004-01-01,2004-12-31
17413,892,2005,rider,2005-01-01,2005-12-31
17413,893,2004,rider,2004-01-01,2004-12-31
17413,895,2003,rider,2003-01-01,2003-12-31
17414,892,2005,rider,2005-01-01,2005-12-31
17414,893,2004,rider,2004-01-01,2004-12-31
17415,893,2004,rider,2004-01-01,2004-12-31
17415,594,2003,rider,2003-01-01,2003-12-31
17415,594,2002,rider,2002-01-01,2002-12-31
17416,893,2004,rider,2004-01-01,2004-12-31
17416,895,2003,rider,2003-01-01,2003-12-31
17416,895,2002,rider,2002-01-01,2002-12-31
17417,893,2004,rider,2004-01-01,2004-12-31
17417,895,2003,rider,2003-01-01,2003-12-31
17417,895,2002,rider,2002-01-01,2002-12-31
17418,893,2004,rider,2004-01-01,2004-12-31
17418,895,2003,rider,2003-01-01,2003-12-31
17418,895,2002,rider,2002-01-01,2002-12-31
17419,895,2003,rider,2003-01-01,2003-12-31
17419,895,2002,rider,2002-01-01,2002-12-31
17420,895,2002,rider,2002-01-01,2002-12-31
17421,895,2002,rider,2002-01-01,2002-12-31
17422,895,2002,rider,2002-01-01,2002-12-31
17423,896,2001,rider,2001-01-01,2001-12-31
17424,896,2001,rider,2001-01-01,2001-12-31
17425,896,2001,rider,2001-01-01,2001-12-31
17425,897,2000,rider,2000-01-01,2000-12-31
17427,897,2000,rider,2000-01-01,2000-12-31
17428,897,2000,rider,2000-01-01,2000-12-31
17429,897,2000,rider,2000-01-01,2000-12-31
17430,897,2000,rider,2000-01-01,2000-12-31
17431,899,1998,rider,1998-01-01,1998-12-31
17432,899,1998,rider,1998-01-01,1998-12-31
17433,2734,2019,rider,2019-01-01,2019-12-31
17434,2734,2019,rider,2019-01-01,2019-12-31
17434,2734,2018,rider,2018-01-01,2018-12-31
17434,2736,2017,rider,2017-01-01,2017-12-31
17434,2737,2016,rider,2016-01-01,2016-12-31
17434,2740,2015,rider,2015-01-01,2015-12-31
17435,2734,2019,rider,2019-01-01,2019-12-31
17435,2734,2018,rider,2018-01-01,2018-12-31
17436,2736,2017,rider,2017-01-01,2017-12-31
17436,2737,2016,rider,2016-01-01,2016-12-31
17437,2740,2014,rider,2014-01-01,2014-12-31
17437,2742,2013,rider,2013-01-01,2013-12-31
17438,2742,2013,rider,2013-01-01,2013-12-31
17438,2742,2012,rider,2012-01-01,2012-12-31
17439,2742,2012,rider,2012-01-01,2012-12-31
17440,2742,2012,rider,2012-01-01,2012-12-31
17441,4699,2013,rider,2013-01-01,2013-12-31
17441,2742,2012,rider,2012-01-01,2012-12-31
17442,2742,2012,rider,2012-01-01,2012-12-31
17443,2742,2012,rider,2012-01-01,2012-12-31
17444,3358,2007,rider,2007-01-01,2007-12-31
17445,4908,2002,rider,2002-01-01,2002-12-31
17445,3364,2001,rider,2001-01-01,2001-12-31
17446,3364,2001,rider,2001-01-01,2001-12-31
17447,3364,2001,rider,2001-01-01,2001-12-31
17448,3366,2000,rider,2000-01-01,2000-12-31
17449,3366,2000,rider,2000-01-01,2000-05-31
17450,3366,2000,rider,2000-06-25,2000-12-31
17451,3366,1999,rider,1999-01-01,1999-12-31
17452,3366,1999,rider,1999-01-01,1999-07-31
17453,3366,1999,rider,1999-01-01,1999-12-31
17454,3366,1999,rider,1999-01-01,1999-12-31
17455,3366,1999,rider,1999-01-01,1999-12-31
17456,4910,2006,rider,2006-01-01,2006-12-31
17456,5718,2004,rider,2004-01-01,2004-12-31
17456,3886,2003,rider,2003-01-01,2003-12-31
17456,3366,1999,rider,1999-01-01,1999-12-31
17457,4055,2019,rider,2019-01-01,2019-12-31
17458,4055,2019,rider,2019-01-01,2019-12-31
17458,4059,2018,rider,2018-01-01,2018-12-31
17459,4055,2019,rider,2019-01-01,2019-12-31
17460,6148,2021,rider,2021-01-01,2021-12-31
17460,4055,2019,rider,2019-01-01,2019-12-31
17460,4059,2018,rider,2018-01-01,2018-12-31
17461,2635,2022,rider,2022-01-01,2022-12-31
17461,2636,2021,rider,2021-01-01,2021-12-31
17461,2637,2020,rider,2020-01-01,2020-12-31
17461,4055,2019,rider,2019-01-01,2019-12-31
17461,4059,2018,rider,2018-01-01,2018-12-31
17461,4059,2017,rider,2017-01-01,2017-12-31
17462,2636,2021,rider,2021-01-01,2021-12-31
17462,5027,2020,rider,2020-01-01,2020-12-31
17462,4055,2019,rider,2019-01-01,2019-12-31
17463,4059,2018,rider,2018-01-01,2018-12-31
17463,4059,2017,rider,2017-01-01,2017-12-31
17464,4059,2018,rider,2018-01-01,2018-12-31
17464,4059,2017,rider,2017-01-01,2017-12-31
17465,5029,2019,rider,2019-01-01,2019-12-31
17465,4059,2018,rider,2018-01-01,2018-12-31
17465,4059,2017,rider,2017-01-01,2017-12-31
17466,2635,2022,rider,2022-01-01,2022-12-31
17466,2636,2021,rider,2021-01-01,2021-12-31
17466,4059,2018,rider,2018-01-01,2018-12-31
17467,6107,2021,trainee,2021-08-01,2021-12-31
17467,4059,2018,rider,2018-01-01,2018-12-31
17468,4059,2017,rider,2017-01-01,2017-12-31
17468,4059,2016,rider,2016-01-01,2016-05-01
17469,4059,2017,rider,2017-01-01,2017-12-31
17470,4059,2017,rider,2017-01-01,2017-12-31
17470,4059,2016,rider,2016-01-01,2016-12-31
17470,4059,2015,rider,2015-01-01,2015-12-31
17471,4059,2016,rider,2016-05-01,2016-12-31
17472,4059,2016,rider,2016-01-01,2016-12-31
17472,4059,2015,rider,2015-01-01,2015-12-31
17473,4059,2016,rider,2016-01-01,2016-12-31
17474,4059,2015,rider,2015-01-01,2015-12-31
17475,3823,2012,rider,2012-01-01,2012-12-31
17476,3823,2011,rider,2011-01-01,2011-12-31
17477,4925,2016,rider,2016-01-01,2016-12-31
17477,4925,2015,rider,2015-01-01,2015-12-31
17477,4925,2014,rider,2014-01-01,2014-12-31
17478,4925,2016,rider,2016-01-01,2016-12-31
17478,4925,2015,rider,2015-01-01,2015-12-31
17479,4925,2016,rider,2016-01-01,2016-12-31
17479,4901,2015,rider,2015-08-01,2015-12-31
17480,4925,2016,rider,2016-01-01,2016-12-31
17480,4925,2015,trainee,2015-08-01,2015-12-31
17481,4925,2016,rider,2016-01-01,2016-12-31
17481,4925,2015,rider,2015-01-01,2015-12-31
17481,4925,2014,rider,2014-01-01,2014-12-31
17482,6029,2020,rider,2020-01-01,2020-12-31
17482,6029,2019,rider,2019-01-01,2019-12-31
17482,6030,2018,rider,2018-01-01,2018-12-31
17482,4925,2016,rider,2016-01-01,2016-12-31
17482,4925,2015,rider,2015-01-01,2015-12-31
17482,4925,2014,rider,2014-01-01,2014-12-31
17483,4925,2016,rider,2016-01-01,2016-12-31
17483,4901,2015,trainee,2015-08-01,2015-12-31
17484,4925,2015,rider,2015-01-01,2015-12-31
17485,4925,2015,rider,2015-01-01,2015-12-31
17485,4925,2014,rider,2014-01-01,2014-12-31
17485,7277,2013,rider,2013-01-01,2013-12-31
17486,4925,2015,rider,2015-01-01,2015-12-31
17486,4925,2014,rider,2014-01-01,2014-12-31
17486,4216,2013,rider,2013-01-01,2013-12-31
17487,3826,2022,rider,2022-01-01,2022-12-31
17487,4925,2014,rider,2014-01-01,2014-12-31
17487,4925,2013,rider,2013-01-01,2013-12-31
17488,4925,2014,rider,2014-01-01,2014-12-31
17488,4216,2013,rider,2013-01-01,2013-12-31
17488,4218,2012,rider,2012-01-01,2012-12-31
17489,1275,2017,rider,2017-01-01,2017-12-31
17489,1277,2016,rider,2016-01-01,2016-12-31
17489,1277,2015,rider,2015-01-01,2015-12-31
17489,4925,2014,rider,2014-01-01,2014-12-31
17489,4925,2013,trainee,2013-08-01,2013-12-31
17490,4925,2013,rider,2013-01-01,2013-12-31
17490,4221,2011,rider,2011-01-01,2011-12-31
17490,4221,2010,rider,2010-01-01,2010-12-31
17490,4221,2009,rider,2009-01-01,2009-12-31
17490,4222,2008,rider,2008-01-01,2008-12-31
17491,4925,2013,rider,2013-01-01,2013-12-31
17492,4925,2013,rider,2013-01-01,2013-12-31
17492,4221,2009,rider,2009-01-01,2009-12-31
17493,2198,1988,rider,1988-01-01,1988-12-31
17493,2198,1987,rider,1987-01-01,1987-12-31
17493,2198,1986,rider,1986-01-01,1986-12-31
17494,2198,1988,rider,1988-01-01,1988-12-31
17494,2198,1987,rider,1987-01-01,1987-12-31
17495,2198,1987,rider,1987-01-01,1987-12-31
17495,2198,1986,rider,1986-01-01,1986-12-31
17496,2198,1985,rider,1985-01-01,1985-12-31
17496,2198,1984,rider,1984-01-01,1984-12-31
17496,2198,1983,rider,1983-01-01,1983-12-31
17496,2198,1982,rider,1982-01-01,1982-12-31
17496,2198,1981,rider,1981-01-01,1981-12-31
17496,2198,1980,rider,1980-01-01,1980-12-31
17497,2198,1985,rider,1985-01-01,1985-12-31
17497,2198,1984,rider,1984-01-01,1984-12-31
17498,2198,1984,rider,1984-01-01,1984-12-31
17498,2198,1983,rider,1983-01-01,1983-12-31
17498,6585,1968,rider,1968-01-01,1968-12-31
17498,6585,1967,rider,1967-01-01,1967-12-31
17498,6585,1966,rider,1966-01-01,1966-12-31
17498,6585,1965,rider,1965-01-01,1965-12-31
17498,6585,1963,rider,1963-01-01,1963-12-31
17498,6585,1962,rider,1962-01-01,1962-12-31
17498,6587,1961,rider,1961-01-01,1961-12-31
17498,5576,1960,rider,1960-01-01,1960-12-31
17498,5576,1959,rider,1959-01-01,1959-12-31
17498,5576,1958,rider,1958-01-01,1958-12-31
17498,6455,1957,rider,1957-01-01,1957-12-31
17499,2198,1982,rider,1982-01-01,1982-12-31
17499,2198,1981,rider,1981-01-01,1981-12-31
17499,2198,1980,rider,1980-01-01,1980-12-31
17499,2198,1979,rider,1979-01-01,1979-12-31
17499,2198,1978,rider,1978-01-01,1978-12-31
17499,2198,1977,rider,1977-01-01,1977-12-31
17499,2198,1976,rider,1976-01-01,1976-12-31
17499,3764,1975,rider,1975-01-01,1975-12-31
17499,3768,1974,rider,1974-01-01,1974-12-31
17500,2198,1982,rider,1982-01-01,1982-12-31
17501,2198,1982,rider,1982-01-01,1982-12-31
17502,2198,1982,rider,1982-01-01,1982-12-18
17502,2198,1981,rider,1981-01-01,1981-12-31
17502,2198,1980,rider,1980-01-01,1980-12-31
17502,2198,1979,rider,1979-01-01,1979-12-31
17503,2198,1982,rider,1982-01-01,1982-12-31
17504,2198,1980,rider,1980-01-01,1980-12-31
17504,1554,1979,rider,1979-01-01,1979-12-31
17505,2198,1980,rider,1980-01-01,1980-12-31
17505,2198,1979,rider,1979-01-01,1979-12-31
17505,4788,1978,rider,1978-01-01,1978-12-31
17505,3356,1977,rider,1977-01-01,1977-12-31
17505,5353,1976,rider,1976-01-01,1976-12-31
17505,1867,1975,rider,1975-01-01,1975-12-31
17505,1868,1975,rider,1975-01-01,1975-12-31
17506,2198,1979,rider,1979-01-01,1979-12-31
17506,2198,1978,rider,1978-01-01,1978-12-31
17506,2198,1977,rider,1977-01-01,1977-12-31
17506,2198,1976,rider,1976-01-01,1976-12-31
17507,5119,1979,rider,1979-01-01,1979-12-31
17507,2198,1978,rider,1978-01-01,1978-12-31
17508,2198,1978,rider,1978-01-01,1978-12-31
17508,6362,1977,rider,1977-01-01,1977-12-31
17508,3357,1976,rider,1976-01-01,1976-12-31
17508,6365,1974,rider,1974-01-01,1974-12-31
17509,5119,1979,rider,1979-01-01,1979-12-31
17509,2198,1978,rider,1978-01-01,1978-12-31
17509,3762,1977,rider,1977-01-01,1977-12-31
17510,2198,1978,rider,1978-01-01,1978-12-31
17510,2198,1977,rider,1977-01-01,1977-12-31
17511,2198,1978,rider,1978-01-01,1978-12-31
17511,5264,1977,rider,1977-01-01,1977-12-31
17511,5081,1977,rider,1977-01-01,1977-12-31
17511,5302,1977,rider,1977-01-01,1977-12-31
17511,1896,1976,rider,1976-01-01,1976-12-31
17511,1897,1975,rider,1975-01-01,1975-12-31
17512,2198,1977,rider,1977-01-01,1977-12-31
17512,5128,1976,rider,1976-01-01,1976-12-31
17512,5128,1975,rider,1975-01-01,1975-12-31
17512,5485,1974,rider,1974-01-01,1974-12-31
17512,3768,1973,rider,1973-01-01,1973-12-31
17512,5444,1972,rider,1972-01-01,1972-12-31
17512,5444,1971,rider,1971-01-01,1971-12-31
17512,5444,1970,rider,1970-01-01,1970-12-31
17512,5485,1969,rider,1969-01-01,1969-12-31
17512,5444,1969,rider,1969-01-01,1969-12-31
17513,2198,1977,rider,1977-01-01,1977-12-31
17513,2198,1976,rider,1976-01-01,1976-12-31
17514,2198,1976,rider,1976-01-01,1976-12-31
17514,3764,1975,rider,1975-01-01,1975-12-31
17514,3768,1974,rider,1974-01-01,1974-12-31
17514,3768,1973,rider,1973-01-01,1973-12-31
17514,3771,1972,rider,1972-01-01,1972-12-31
17514,3771,1971,rider,1971-01-01,1971-12-31
17514,3771,1970,rider,1970-01-01,1970-12-31
17515,2198,1976,rider,1976-01-01,1976-12-31
17515,3764,1975,rider,1975-01-01,1975-12-31
17515,3766,1974,rider,1974-01-01,1974-12-31
17515,3766,1973,rider,1973-01-01,1973-12-31
17515,5444,1972,rider,1972-01-01,1972-12-31
17515,5444,1971,rider,1971-01-01,1971-12-31
17515,5444,1970,rider,1970-01-01,1970-12-31
17515,6127,1969,rider,1969-01-01,1969-12-31
17515,5454,1968,rider,1968-01-01,1968-12-31
17515,5454,1967,rider,1967-01-01,1967-12-31
17515,5454,1966,rider,1966-01-01,1966-12-31
17515,6379,1965,rider,1965-01-01,1965-12-31
17515,5462,1964,rider,1964-01-01,1964-12-31
17515,7066,1964,rider,1964-01-01,1964-12-31
17515,5457,1964,rider,1964-01-01,1964-12-31
17515,5454,1963,rider,1963-01-01,1963-12-31
17515,5454,1962,rider,1962-01-01,1962-12-31
17515,5454,1961,rider,1961-01-01,1961-12-31
17516,2198,1976,rider,1976-01-01,1976-12-31
17516,3764,1975,rider,1975-01-01,1975-12-31
17516,3275,1974,rider,1974-01-01,1974-12-31
17516,3766,1974,rider,1974-01-01,1974-12-31
17517,2198,1976,rider,1976-01-01,1976-12-31
17518,2198,1976,rider,1976-01-01,1976-12-31
17519,2487,2004,rider,2004-01-01,2004-12-31
17520,2487,2003,rider,2003-01-01,2003-12-31
17521,3733,2008,rider,2008-01-01,2008-12-31
17521,3733,2007,rider,2007-01-01,2007-12-31
17521,4097,2006,rider,2006-01-01,2006-12-31
17521,4098,2005,rider,2005-01-01,2005-12-31
17521,4099,2004,rider,2004-01-01,2004-12-31
17521,2487,2003,rider,2003-01-01,2003-12-31
17522,4474,2022,rider,2022-01-01,2022-12-31
17522,4477,2021,rider,2021-01-01,2021-12-31
17522,4477,2020,rider,2020-01-01,2020-12-31
17522,4477,2019,rider,2019-01-01,2019-12-31
17522,4485,2018,rider,2018-01-01,2018-12-31
17522,6925,2016,rider,2016-01-01,2016-12-31
17523,4474,2022,rider,2022-01-01,2022-12-31
17523,4477,2021,rider,2021-01-01,2021-12-31
17523,4477,2020,rider,2020-01-01,2020-12-31
17523,4477,2019,rider,2019-01-01,2019-12-31
17523,4485,2018,rider,2018-01-01,2018-12-31
17523,4485,2017,rider,2017-01-01,2017-12-31
17523,4485,2016,rider,2016-01-01,2016-12-31
17523,4485,2015,rider,2015-01-01,2015-12-31
17523,4485,2014,rider,2014-01-01,2014-12-31
17523,4485,2013,rider,2013-01-01,2013-12-31
17523,4485,2012,rider,2012-01-01,2012-12-31
17523,4485,2011,rider,2011-01-01,2011-12-31
17523,6928,2008,rider,2008-01-01,2008-12-31
17524,4474,2022,rider,2022-01-01,2022-12-31
17524,4477,2021,rider,2021-01-01,2021-12-31
17524,4477,2020,rider,2020-01-01,2020-12-31
17524,4477,2019,rider,2019-01-01,2019-12-31
17524,4485,2018,rider,2018-01-01,2018-12-31
17524,4485,2017,rider,2017-01-01,2017-12-31
17524,4485,2016,rider,2016-01-01,2016-12-31
17524,4485,2015,rider,2015-01-01,2015-12-31
17524,4485,2014,rider,2014-01-01,2014-12-31
17524,4485,2013,rider,2013-01-01,2013-12-31
17524,4485,2012,rider,2012-01-01,2012-12-31
17524,4485,2011,rider,2011-01-01,2011-12-31
17525,4474,2022,rider,2022-01-01,2022-12-31
17525,4477,2021,rider,2021-01-01,2021-12-31
17525,4477,2020,rider,2020-01-01,2020-12-31
17525,4477,2019,rider,2019-01-01,2019-12-31
17525,4485,2018,rider,2018-01-01,2018-12-31
17525,4485,2017,rider,2017-01-01,2017-12-31
17525,4485,2016,rider,2016-01-01,2016-12-31
17525,4485,2015,rider,2015-01-01,2015-12-31
17525,4485,2014,rider,2014-01-01,2014-12-31
17525,4485,2013,rider,2013-01-01,2013-12-31
17525,4485,2012,rider,2012-01-01,2012-12-31
17525,4485,2011,rider,2011-01-01,2011-12-31
17525,6928,2008,rider,2008-01-01,2008-12-31
17526,4474,2022,rider,2022-01-01,2022-12-31
17526,4477,2021,rider,2021-01-01,2021-12-31
17526,4477,2020,rider,2020-01-01,2020-12-31
17526,4477,2019,rider,2019-01-01,2019-12-31
17526,4485,2018,rider,2018-01-01,2018-12-31
17526,4485,2017,rider,2017-01-01,2017-12-31
17526,4485,2016,rider,2016-01-01,2016-12-31
17526,4485,2015,rider,2015-01-01,2015-12-31
17526,4485,2014,rider,2014-01-01,2014-12-31
17526,4485,2013,rider,2013-01-01,2013-12-31
17526,4485,2012,rider,2012-01-01,2012-12-31
17526,6928,2009,rider,2009-01-01,2009-12-31
17527,6313,2022,rider,2022-01-01,2022-12-31
17527,6313,2021,rider,2021-01-01,2021-12-31
17527,4477,2020,rider,2020-01-01,2020-12-31
17527,4477,2019,rider,2019-10-15,2019-12-31
17527,2545,2018,rider,2018-01-01,2018-12-31
17528,4477,2020,rider,2020-01-01,2020-12-31
17529,4477,2019,rider,2019-01-01,2019-12-31
17529,4485,2018,rider,2018-01-01,2018-12-31
17529,4485,2017,rider,2017-01-01,2017-12-31
17529,4485,2014,rider,2014-01-01,2014-12-31
17529,4485,2013,rider,2013-01-01,2013-12-31
17530,4477,2019,rider,2019-01-01,2019-10-01
17530,4485,2018,rider,2018-01-01,2018-12-31
17531,4485,2018,rider,2018-01-01,2018-12-31
17531,4485,2017,rider,2017-01-01,2017-12-31
17531,4485,2016,rider,2016-01-01,2016-12-31
17531,4485,2015,rider,2015-01-01,2015-12-31
17532,6293,2019,rider,2019-04-01,2019-12-31
17532,4485,2018,rider,2018-08-15,2018-12-31
17533,4485,2017,rider,2017-01-01,2017-12-31
17534,7135,2020,rider,2020-01-01,2020-12-31
17534,7135,2019,rider,2019-01-01,2019-12-31
17534,6952,2018,rider,2018-01-01,2018-12-31
17534,4485,2017,rider,2017-04-28,2017-12-31
17534,6965,2016,rider,2016-01-01,2016-12-31
17534,6965,2015,rider,2015-01-01,2015-12-31
17534,3983,2013,rider,2013-01-01,2013-12-31
17534,3986,2012,rider,2012-01-01,2012-12-31
17534,3986,2011,rider,2011-01-01,2011-12-31
17534,6978,2010,rider,2010-01-01,2010-12-31
17534,6980,2009,rider,2009-01-01,2009-12-31
17534,6980,2008,rider,2008-01-01,2008-12-31
17535,6039,2019,rider,2019-01-01,2019-12-31
17535,7033,2018,rider,2018-01-01,2018-12-31
17535,4485,2017,rider,2017-01-01,2017-12-31
17535,4485,2016,rider,2016-01-01,2016-12-31
17535,5757,2015,rider,2015-01-01,2015-12-31
17535,5757,2014,rider,2014-01-01,2014-12-31
17536,4485,2016,rider,2016-01-01,2016-12-31
17536,4485,2015,rider,2015-01-01,2015-12-31
17536,4485,2014,rider,2014-01-01,2014-12-31
17536,4485,2013,rider,2013-01-01,2013-12-31
17536,4485,2012,rider,2012-01-01,2012-12-31
17536,6928,2009,rider,2009-01-01,2009-12-31
17536,6928,2008,rider,2008-01-01,2008-12-31
17537,4485,2016,rider,2016-01-01,2016-12-31
17537,4485,2015,rider,2015-01-01,2015-12-31
17538,4485,2016,rider,2016-01-01,2016-12-31
17538,4485,2015,rider,2015-01-01,2015-12-31
17538,4485,2014,rider,2014-01-01,2014-12-31
17538,4485,2013,rider,2013-01-01,2013-12-31
17538,4485,2012,rider,2012-01-01,2012-12-31
17538,4485,2011,rider,2011-01-01,2011-12-31
17539,4485,2015,rider,2015-01-01,2015-12-31
17540,4485,2015,rider,2015-01-01,2015-12-31
17541,4485,2015,rider,2015-01-01,2015-12-31
17542,4485,2014,rider,2014-01-01,2014-12-31
17543,4485,2014,rider,2014-01-01,2014-12-31
17544,4485,2013,rider,2013-01-01,2013-12-31
17544,4485,2012,rider,2012-01-01,2012-12-31
17544,4485,2011,rider,2011-01-01,2011-12-31
17545,4485,2012,rider,2012-01-01,2012-12-31
17545,4485,2011,rider,2011-01-01,2011-12-31
17546,4485,2011,rider,2011-01-01,2011-12-31
17546,3986,2010,rider,2010-01-01,2010-12-31
17547,4542,2008,rider,2008-01-01,2008-12-31
17548,6047,2009,rider,2009-01-01,2009-12-31
17548,4542,2008,rider,2008-01-01,2008-12-31
17548,4542,2007,rider,2007-01-01,2007-12-31
17548,4543,2006,rider,2006-01-01,2006-12-31
17548,4544,2005,rider,2005-01-01,2005-12-31
17548,4546,2004,rider,2004-08-26,2004-12-31
17549,5587,2009,rider,2009-01-01,2009-12-31
17549,4542,2008,rider,2008-01-01,2008-12-31
17549,4542,2007,rider,2007-01-01,2007-12-31
17549,4546,2004,rider,2004-01-01,2004-12-31
17549,4866,2003,rider,2003-01-01,2003-12-31
17550,4542,2008,rider,2008-01-01,2008-12-31
17551,4542,2008,rider,2008-01-01,2008-12-31
17551,4542,2007,rider,2007-01-01,2007-12-31
17551,5185,2006,rider,2006-01-01,2006-12-31
17552,4542,2008,rider,2008-01-01,2008-12-31
17553,4542,2007,rider,2007-01-01,2007-12-31
17553,4543,2006,rider,2006-01-01,2006-12-31
17553,4544,2005,rider,2005-01-01,2005-12-31
17553,4546,2004,rider,2004-01-01,2004-12-31
17553,4546,2003,rider,2003-01-01,2003-12-31
17553,4547,2002,rider,2002-01-01,2002-12-31
17554,4542,2007,rider,2007-01-01,2007-12-31
17554,4543,2006,rider,2006-01-01,2006-12-31
17554,4101,2003,rider,2003-01-01,2003-12-31
17554,4101,2002,rider,2002-01-01,2002-12-31
17555,4543,2006,rider,2006-01-01,2006-12-31
17556,4543,2006,rider,2006-01-01,2006-12-31
17556,4544,2005,rider,2005-01-01,2005-12-31
17557,4543,2006,rider,2006-01-01,2006-12-31
17558,4544,2005,rider,2005-01-01,2005-12-31
17558,4865,2004,rider,2004-01-01,2004-12-31
17559,4544,2005,rider,2005-01-01,2005-12-31
17559,4546,2004,rider,2004-01-01,2004-12-31
17559,4546,2003,rider,2003-01-01,2003-12-31
17559,4547,2002,rider,2002-01-01,2002-12-31
17560,4546,2004,rider,2004-01-01,2004-12-31
17561,4546,2004,rider,2004-01-01,2004-12-31
17562,3558,2004,rider,2004-01-01,2004-12-31
17562,4546,2003,rider,2003-01-01,2003-12-31
17563,4546,2003,rider,2003-01-01,2003-12-31
17564,4547,2002,rider,2002-01-01,2002-12-31
17565,4547,2002,rider,2002-01-01,2002-12-31
17566,4547,2002,rider,2002-01-01,2002-12-31
17567,4547,2002,rider,2002-01-01,2002-12-31
17568,4783,2013,rider,2013-01-01,2013-12-31
17568,4783,2012,rider,2012-01-01,2012-12-31
17568,4783,2011,rider,2011-01-01,2011-12-31
17568,4783,2010,rider,2010-01-01,2010-12-31
17568,4783,2009,rider,2009-01-01,2009-12-31
17568,4786,2008,rider,2008-01-01,2008-12-31
17568,4786,2007,rider,2007-01-01,2007-12-31
17568,4786,2006,rider,2006-01-01,2006-12-31
17569,4783,2013,rider,2013-01-01,2013-08-16
17569,4783,2012,rider,2012-01-01,2012-12-31
17569,4783,2011,rider,2011-01-01,2011-12-31
17570,4783,2012,rider,2012-01-01,2012-08-31
17570,4783,2011,rider,2011-01-01,2011-12-31
17570,4783,2010,rider,2010-01-01,2010-12-31
17571,4783,2012,rider,2012-01-01,2012-12-31
17572,4783,2012,rider,2012-01-01,2012-09-15
17572,4783,2011,rider,2011-01-01,2011-12-31
17573,4783,2012,rider,2012-01-01,2012-12-31
17573,4783,2011,rider,2011-01-01,2011-12-31
17573,4783,2010,rider,2010-01-01,2010-12-31
17574,4783,2011,rider,2011-01-01,2011-12-31
17574,4783,2010,rider,2010-01-01,2010-12-31
17575,4783,2010,rider,2010-01-01,2010-12-31
17575,4783,2009,rider,2009-01-01,2009-12-31
17575,4786,2008,rider,2008-01-01,2008-12-31
17576,4783,2010,rider,2010-01-01,2010-12-31
17576,4783,2009,rider,2009-01-01,2009-12-31
17576,4786,2008,rider,2008-01-01,2008-12-31
17576,4786,2007,rider,2007-01-01,2007-12-31
17577,4783,2010,rider,2010-01-01,2010-12-31
17577,4783,2009,rider,2009-01-01,2009-12-31
17577,4786,2008,rider,2008-01-01,2008-12-31
17577,4786,2007,trainee,2007-08-01,2007-12-31
17578,4783,2009,rider,2009-01-01,2009-12-31
17578,4786,2008,rider,2008-01-01,2008-12-31
17578,4786,2007,rider,2007-01-01,2007-12-31
17578,4786,2006,rider,2006-01-01,2006-12-31
17579,4786,2008,rider,2008-01-01,2008-12-31
